n = 4096
1031	1039
3831	1311
3001	3517
1047	1011
758	33
3671	1108
2419	3546
1457	2696
2852	1609
612	3792
3224	2393
60	1780
3865	852
2162	2889
3031	3087
1935	2050
319	159
3066	3077
3261	1166
3353	612
1967	2920
4057	2711
2727	780
1002	1075
3722	1583
1054	1051
648	1151
1001	1083
3108	3084
3622	732
1037	1011
3273	2134
3508	3821
1580	2660
3995	2732
1031	2917
1455	3825
1004	1020
992	624
3090	3081
691	3341
2665	74
3463	3384
1230	2066
3712	1395
1032	1022
151	3873
3039	3065
2160	3101
3104	3090
3997	3950
3064	3056
321	4008
990	1011
2805	3604
44	552
359	3460
3087	3078
1464	3292
1372	2291
1943	2906
1716	1758
3418	1237
1570	3390
3928	766
783	3458
3107	2970
3071	3089
3127	3099
3422	31
3812	2918
1178	1430
3219	2604
1121	2254
2626	1062
3086	3034
3669	540
1092	1137
3539	2572
3074	3114
3035	2163
3922	39
3110	3047
99	3010
3975	107
4073	1075
351	1690
3237	2865
1148	1309
2432	2437
2878	938
3981	2705
2742	2369
1275	3302
671	4017
1003	1010
311	1971
3173	2894
3270	1301
3187	1477
3059	3137
1060	1075
3510	965
2035	1470
1424	3057
2901	1760
3050	3055
1275	2981
2376	984
2751	521
1730	3850
1019	1008
470	457
2175	1440
3122	2591
1400	205
407	8
3081	3483
977	1000
550	1020
1645	509
3037	3099
1879	526
3107	3073
1018	985
625	3303
2587	1359
2637	1735
3017	3366
3544	255
1171	3861
3032	3066
2822	3928
2341	1531
1345	2928
201	491
1032	964
2805	3153
2569	2027
1111	445
2721	253
1888	2393
3134	3052
1323	3980
317	1611
1576	1642
3332	583
1047	1043
2445	2016
1878	1611
1718	322
3938	2716
3662	2153
3080	3078
860	2307
1902	3456
876	446
3045	3077
4028	3908
1053	999
279	361
2729	2011
123	2117
1702	279
3885	3487
833	3245
2537	3077
3095	3074
1053	1034
234	893
2377	509
1573	2584
1896	2555
2559	2625
3989	2336
3320	91
1059	2136
1433	912
3084	3091
2213	3527
3377	2171
1323	2800
3909	2268
970	1039
2846	3734
2199	2032
2683	2244
3745	1466
3385	2665
946	3629
1551	2053
3065	3083
1487	3058
3076	3049
2690	2948
2570	2066
1055	1017
558	2416
3089	3084
2999	3094
2415	3139
3913	2578
1779	3987
1002	1029
1046	1031
3728	3153
2165	1352
2328	1842
496	3279
2039	1140
2358	479
3026	2942
105	2767
1012	1008
1019	1001
3238	2586
3475	1017
2903	389
3088	3079
951	2237
3351	2495
2178	790
3280	3651
2958	3620
117	1054
405	3426
3355	1936
1025	1053
763	2280
1009	998
2918	2329
3521	1874
3524	1591
3569	2649
3139	492
3064	3049
453	3557
3082	3113
448	1845
3816	3305
1019	1005
2929	2681
2543	3106
1163	3077
1097	711
3162	2590
1022	1087
3011	3126
348	3622
1010	1011
501	1387
1007	1010
68	3426
982	984
291	1841
3149	2597
1903	3806
3506	3651
1193	3833
994	3630
3066	3091
1355	2151
5	1437
2996	3538
3270	1328
3443	1353
4030	1004
3913	1670
594	3035
856	2924
2807	2403
3367	1930
4050	1261
871	2616
182	2658
3061	3027
367	3998
3024	3087
3301	3621
3036	3079
1028	1012
3709	1870
1022	959
2453	1990
940	2371
1583	3053
1766	730
2196	2287
2326	1592
3474	440
1160	96
2310	153
2117	3323
2362	1704
3425	1492
2392	493
398	1724
3133	3054
3100	3052
2652	3484
353	309
2946	3910
504	1172
3686	913
1682	2788
1144	2258
2004	2739
2431	1641
240	2368
3895	1898
643	1354
3446	2986
1810	309
1044	1010
3767	1052
3158	3904
3977	1241
2100	618
3039	1760
944	542
335	2229
3189	2305
3051	3067
2362	3363
2327	3503
220	364
3466	1164
3471	65
1914	3755
3482	1927
2212	932
971	3349
3737	352
3200	297
914	292
3078	3068
2941	1929
3089	3048
1037	1052
954	1050
403	1477
2568	3691
3784	445
996	1044
992	2622
1039	996
3082	3104
3782	2842
2594	2774
3219	1540
3318	1217
3089	3066
1058	3280
95	1007
37	1289
299	2096
3232	108
2939	967
2081	166
3076	3074
1141	4094
1	3040
3810	2991
1895	890
724	1499
3759	3217
2948	2636
2634	1630
3051	1308
2440	845
1029	1020
650	3186
3740	2363
2608	2067
3694	2591
3992	2330
3490	3101
3089	3002
3071	3187
3067	3020
1758	1441
1305	308
1180	1433
3158	3335
352	478
1524	938
2463	492
1270	2221
3088	3095
3523	1312
1010	1058
1009	1002
2216	368
3067	3069
2977	1102
3061	3126
3117	3049
479	867
2761	318
1825	1364
2734	1153
3069	3139
1837	4060
2833	3747
417	123
757	3995
1031	1077
1819	900
559	976
1013	995
3162	1189
328	3803
1855	506
1865	3433
2165	721
4058	2361
1310	2723
1662	2433
1388	473
30	3476
2139	2047
545	2843
3055	3092
2667	1608
3279	1441
3791	2096
3579	2349
3301	506
1670	2926
2325	1636
1653	1374
3870	1463
1987	498
2354	2549
1809	2928
3854	3850
72	284
2035	1641
2641	906
137	739
1124	47
524	1174
3236	1295
981	993
827	824
1294	2177
320	141
1478	982
2172	3403
1023	970
983	1049
1014	961
3493	3248
1232	1256
1080	971
3102	3058
3047	3097
4024	1484
1535	427
2603	1565
3058	3066
1020	1006
803	1926
1336	2153
3205	1311
2724	3620
548	4086
2443	1395
3461	3525
1641	2952
3186	3715
245	3361
98	941
3085	3061
193	2293
2116	666
1809	816
3051	3081
3482	3506
1057	3048
3004	3684
182	3773
1244	3040
3889	817
765	3126
1042	1046
810	2958
977	1030
3619	245
87	3621
1990	3088
314	3359
1845	23
789	3517
2575	1636
2513	140
996	1042
1039	1008
1529	816
3081	3100
3067	3085
3786	3977
1926	2799
1015	1033
2221	2207
3084	3086
1678	1232
2041	2642
2470	3189
558	1192
3070	3001
1511	156
1401	420
1998	2679
927	2753
1177	481
3083	3085
3800	3546
2498	1847
2709	4067
3253	2615
3097	3079
3693	2927
2945	2126
3102	3111
841	515
2801	2143
3064	3069
1279	155
2287	808
1967	883
6	3072
3797	1086
927	1106
1024	1020
1229	3508
1227	3965
1187	6
1468	2543
1304	3461
2268	1240
1842	2924
3113	3033
1153	3105
1579	2594
3099	409
506	617
2416	3372
3081	3134
1038	1055
1674	2086
386	1020
2366	3444
2787	1336
2465	1392
2697	1510
1154	3116
502	1589
2149	3818
3835	1782
3466	1929
386	2503
640	3653
623	474
1601	1778
2441	3032
2565	2806
3682	2186
1101	938
1209	2380
3037	242
3794	3706
3222	1576
170	1873
371	2987
1310	1
1555	3510
599	1508
1949	330
3357	777
3019	3057
3864	1354
1019	999
2256	2423
192	2037
1423	3215
3096	823
3090	3080
1058	1537
1681	3778
545	1895
993	1002
811	1631
415	558
3071	3097
3049	3020
1098	798
4056	2109
3538	137
1652	2350
2129	3026
1669	3138
1610	983
270	2483
1047	3068
986	1059
1547	421
3024	3090
2893	4073
2241	3459
2533	1757
3848	3374
252	1734
3096	3066
2741	1309
2353	944
2708	935
3831	1999
545	2141
1248	1564
2819	1538
1085	1040
3054	3068
1826	61
1061	1089
3089	3043
3084	3065
2543	153
2516	3409
2750	3612
1926	1636
2266	2216
1598	3679
4031	1649
3047	3085
2693	2978
1072	1009
2851	1620
1003	1034
648	3985
3990	2939
986	1030
131	2960
3077	3048
3097	3092
527	934
19	3813
1965	4015
386	1852
3044	3098
1014	1028
725	3184
1539	1104
1435	423
3517	66
3850	17
2156	1680
3091	3072
1808	3831
2956	619
3087	2992
1008	1044
3954	3047
2159	1729
3169	242
3870	1685
303	2070
577	2595
566	4092
308	3665
228	1132
997	1018
3619	3919
2978	312
1028	1040
3350	36
3836	1316
625	2092
3740	2772
4040	3258
3715	2505
3115	3091
2172	759
3082	3057
3068	3134
3456	1601
678	2688
1330	472
3957	3883
1916	3486
2050	244
3346	305
2102	1302
3646	2496
3001	3359
635	3771
1819	3320
377	1596
1661	1117
1012	1020
1993	1295
3890	15
3833	2944
845	2393
1009	1102
2702	1237
2083	3665
3041	3120
175	3225
3141	2378
3059	848
1850	760
1680	1486
3992	709
2453	3724
479	471
1813	980
3981	619
1017	1014
1023	996
1559	2228
3682	37
4048	2340
1412	202
1283	3711
2059	2059
2835	3771
434	1422
3032	3012
1023	1035
3961	3797
3334	2987
3309	2779
3091	3084
3077	3014
3781	2856
1856	3723
216	2771
401	1783
3314	3237
1603	310
2498	1371
3037	3094
3027	3094
2698	32
1051	979
3057	3450
2773	335
3084	3074
2998	1251
2552	1020
2105	166
319	2264
3848	2986
2958	1400
569	1358
1007	1024
1059	3655
2315	3917
3606	1479
315	2236
2550	763
1063	1096
3073	3057
3805	2879
2498	3065
2528	1273
1035	1078
579	1414
3048	3072
2513	282
1606	1075
1776	2245
3360	57
2330	4075
2316	2525
3042	3484
550	2068
2255	229
3103	3081
3096	3049
676	1272
1003	1021
2198	1993
2071	3752
2566	3564
2187	3005
1047	1031
1113	2073
1039	999
3062	3089
718	703
2278	1374
3636	190
3354	2943
4030	1762
3951	1393
1012	1032
3877	2419
3582	2129
3076	3082
367	2336
3079	3003
12	1804
2329	3312
998	1048
983	1023
1025	1050
3727	2275
3110	3092
3806	1648
755	435
3072	3054
1893	265
2823	37
553	2978
542	2527
3084	3123
1021	1016
1015	1091
444	3083
638	2909
3056	3107
1698	576
3093	3526
3529	2812
1723	2260
3012	3063
273	2054
1389	2672
2829	3153
3122	646
1283	2431
106	1921
3182	4000
1049	1332
1387	2036
1810	3416
3235	1194
1954	253
3084	3063
1042	2285
3497	3366
240	1597
982	1009
3937	3026
343	1860
2425	3931
785	3460
3085	3079
2250	913
2928	1909
2832	547
1949	2340
1019	972
1004	1496
2470	723
3963	3195
1071	588
2541	1786
3469	3752
981	1057
1003	998
3380	3173
3543	2868
1692	2453
4091	104
3449	1797
1041	986
1076	1035
1349	726
1004	1040
1950	717
1936	1586
253	136
648	258
2000	2016
610	1813
3483	355
2123	2752
2139	1422
1104	2625
898	1347
196	1807
3194	980
898	4007
3606	2087
1861	1254
3057	3103
1171	2538
1188	324
2315	2423
241	2343
1488	2814
1511	2125
2393	2470
1488	3807
2939	2131
3412	1784
179	3898
1168	1771
413	258
3134	833
1993	975
735	2125
2958	1722
3081	3050
561	938
3898	3941
1962	1494
2821	2349
2246	2748
968	1774
3226	130
1063	987
3389	3986
1088	995
3579	701
1000	1032
1307	366
1742	1352
3792	3827
836	1798
2629	2421
4005	1014
3796	942
2813	2370
982	2613
3498	3870
3083	3075
1045	3228
2920	634
371	3125
1390	2881
1911	3635
1608	2342
1051	1027
4042	2466
1008	718
694	2388
3729	3878
3082	3097
4003	1707
3069	3082
3879	1043
3505	2193
537	2679
3060	3097
1546	11
1030	1027
3088	3002
765	2917
90	2720
692	3451
3045	3812
3658	1343
2283	3757
966	1909
1378	1923
2739	3295
3385	3549
1951	334
3360	1079
732	3274
1015	1024
1692	2433
3411	3032
3294	3326
3078	3080
3004	3155
3083	3102
3121	3076
3270	2588
2024	87
2215	593
3120	1071
3400	244
2436	416
3090	3041
3086	3120
995	1040
1764	1597
2147	45
1005	1093
1091	1991
2943	3002
987	2213
523	578
2912	3722
3082	3090
1021	1022
1006	993
390	1631
3732	3906
2301	565
3084	2698
492	163
1423	20
3400	2585
2855	1459
579	236
2033	3278
1736	335
3349	249
2574	3878
242	3575
2448	2191
307	243
781	1400
463	1801
1626	2970
3103	3959
3031	3006
38	892
3099	3084
996	980
3010	3121
3603	3984
1972	385
989	1015
3342	1391
1009	1023
3091	1297
1776	3439
3034	920
1959	1883
1047	1041
1386	3616
1540	177
2216	3073
2909	1165
3000	2857
3043	3070
669	1096
887	2414
1061	1084
1367	2216
996	1019
1037	1058
64	2542
960	2357
583	1710
2345	3469
1477	616
3071	3062
1688	2569
1008	4091
525	1263
3093	3101
936	970
3904	3256
995	1024
176	3342
3727	1187
62	1930
816	2800
2152	417
3401	1224
662	2569
3431	577
1768	337
1026	996
2498	4085
2927	681
488	1624
1934	1817
1042	1000
2529	2521
3053	3086
3059	3077
1769	3941
881	3487
3925	3530
1034	1027
2475	1694
3079	3012
2138	1704
109	3257
1014	1027
992	1036
802	1554
3351	2634
2322	3241
1081	1071
1030	1031
3114	3072
3122	2634
1042	1011
1941	3313
1042	1016
982	1034
1017	1081
182	2244
1077	1013
3844	286
1927	711
3122	495
3049	3053
3084	3044
3533	3324
983	1027
1466	932
1019	1042
3058	3105
776	1987
3052	3033
536	1684
3025	3116
732	2676
759	3517
1164	3625
3886	1307
970	1027
1663	52
2885	2322
3573	2592
3582	3208
995	1044
1048	1038
1013	1050
1792	2189
3369	2350
1530	2349
1025	3876
1571	1153
3703	203
1088	2145
3170	1475
3480	1017
3123	3566
745	3678
3356	2176
2808	607
2169	2357
3067	3090
977	1037
3076	3066
3803	3227
4051	115
2828	2826
3047	3072
3080	3106
596	1207
2546	767
592	3335
12	3547
3079	3081
1091	3081
1037	3627
1018	1015
1029	1035
1036	1005
3048	3084
2735	505
2627	430
3106	1197
1598	339
3058	3088
1475	2100
2797	4004
3949	2148
3108	3056
2290	3747
3333	106
3074	3021
3079	4010
650	42
1655	826
2175	2630
4006	107
1020	1013
4049	3659
3337	2617
1007	1033
1032	1032
872	3227
2470	1571
2415	917
3615	3134
2337	2492
1008	990
1046	1023
2724	2907
2804	1209
2551	3535
3117	3100
2951	2416
3527	1049
3358	3604
1665	2827
3095	3046
3602	1754
100	1723
2264	2402
790	2003
3134	3055
1447	3250
3519	2136
43	3654
991	3232
1070	1030
3457	3015
501	2382
3047	3063
1010	995
3940	397
1827	2787
2690	592
946	3377
969	1018
482	318
1649	2078
3030	3205
777	963
1028	1054
1118	3523
3035	3041
1493	4
3898	363
2432	2134
1795	3325
2026	2352
3191	2497
3037	3107
1709	2012
1345	2312
3015	3102
3163	3866
2839	2385
3215	336
2173	1421
2013	3926
2403	1069
1814	727
3135	373
2723	565
1016	113
2536	352
3079	3086
3063	3063
1748	1802
1979	2597
1121	3914
953	2332
1029	1204
835	864
3970	1260
1081	1072
2823	3774
2341	1481
3663	2708
28	1290
3280	3912
513	296
4086	1137
43	3836
1061	1055
2361	2229
3049	3074
1079	996
3867	1314
1159	1216
152	3881
3714	3923
2574	2470
2577	3692
1561	2325
3077	3088
2848	1910
689	2865
1113	4057
2632	3476
2605	1122
1469	1554
1220	3949
3263	2533
2075	411
31	2546
62	1210
2775	1326
1017	1011
4013	1156
3059	3093
93	582
2371	1040
3060	3115
417	1207
3345	1957
2212	3761
2184	1352
1056	985
2741	1661
3143	2940
2895	3615
337	2530
3394	1030
1982	58
962	3123
16	1583
1024	1039
3108	3583
699	3634
3332	314
226	3758
2147	362
614	2163
3843	968
1464	3337
1041	1024
442	1260
186	1187
3471	1902
997	1871
4031	2805
1021	999
1154	1791
1018	1003
1021	1034
449	1103
3625	1330
3064	3109
1099	3595
1953	1980
976	2073
3129	3082
3100	15
1557	1790
2046	2483
3882	2963
3065	3055
1029	2348
3530	1388
2770	1059
3897	975
2895	3639
3839	3377
526	3608
3111	3097
3082	3064
47	1558
2007	3088
136	1728
1028	1069
3091	3077
152	1460
3940	2867
1009	1013
1751	3556
1029	987
406	2862
3181	1311
3485	1238
262	212
3860	2205
999	621
1499	3970
972	1012
463	2711
167	3550
233	4004
1949	3076
3699	3665
307	984
3599	4041
1037	1042
298	1407
3653	1263
3024	3041
4027	2364
2884	3243
1002	1033
3019	3122
1000	1026
3127	2963
1749	2257
160	1306
484	3638
1039	1043
1606	1569
30	2512
3072	3039
3090	3074
985	1009
1885	2849
1579	2992
3073	3066
1061	991
1077	967
1892	3146
1838	1645
1797	2525
3126	1821
1029	1030
673	3990
3927	1556
716	1335
3063	3076
428	227
3060	3086
678	82
3897	4092
3867	2323
2499	2636
3765	3566
1008	797
3414	2660
1008	1020
391	2732
2766	3739
3075	3045
1798	2615
2753	872
3063	3105
1373	879
3445	3699
1725	2401
604	371
3840	1720
3105	3045
1843	3329
480	3463
3179	2881
3077	3020
3186	1844
2023	2292
3467	1452
3026	3070
660	2775
1031	1025
3171	2559
1872	3792
3855	2424
1040	1005
3107	3094
1681	1702
3982	239
1186	1542
3051	3062
3133	3073
2069	1504
2168	3244
992	1051
3197	3606
2916	2843
3322	2042
2569	269
3535	1549
3862	3623
1025	1077
2748	3922
751	697
430	2566
1516	1292
1363	903
2447	2000
1831	1204
1307	1543
36	1468
599	1586
2014	76
2078	36
3110	3064
1130	1752
1020	1015
2839	2160
2042	3469
2768	1129
990	1593
2353	1432
3089	3040
1315	286
2900	3021
827	690
3	2643
2579	1417
624	3989
2957	3309
2286	3963
988	1008
106	3389
2961	2712
2773	1821
3774	2147
1431	252
3941	255
750	1731
4058	3781
5	1244
3089	3094
2035	3601
4019	138
3102	4010
1942	2350
3020	3042
3549	773
520	3390
3045	3095
2407	1028
3455	1236
960	1074
3132	167
3333	1874
3847	810
3697	2281
981	1038
967	1336
3004	2191
934	548
848	2680
3085	3091
2505	2136
4048	4027
3073	3034
835	2382
1080	1057
2163	179
168	451
1012	1160
3074	3051
3065	3071
3076	3107
2190	1707
1573	2968
2425	3706
3863	1497
1134	2792
1016	1004
3196	1031
2568	996
3223	1665
1020	1068
3090	3095
2213	1694
1715	3254
790	3543
1326	2468
3096	3035
3406	1924
953	2200
3270	1084
2339	3066
3064	3099
3099	3063
3061	2116
565	3334
397	3083
2279	1529
3052	3023
3030	3087
3073	3074
2229	1931
1058	839
3765	2738
1056	1009
1005	1000
1928	1792
708	3805
1004	1056
3984	2797
3575	2620
273	165
3236	182
3108	3107
1003	1029
2670	219
1989	4008
3	1564
3634	2305
1052	1063
3866	2698
2100	637
3116	3048
1017	1021
1007	973
993	1017
1909	737
1576	1499
1061	1020
981	989
2574	130
864	2321
2689	3967
3679	1208
1016	1034
2845	4073
524	1672
3034	3128
394	1142
3067	3072
3064	3092
1996	3088
3189	2966
3626	272
3793	3845
2116	3263
3724	2571
3072	3041
885	3220
3024	3025
1104	1119
1081	1059
1819	2039
2456	1888
467	4051
1205	325
1462	769
2957	3760
3073	3088
2721	3351
1062	1061
509	507
304	2166
446	525
1323	2
3748	3753
235	1906
1768	1586
79	3968
1962	858
288	3715
3114	1288
3362	3500
1044	1264
1034	1026
60	565
1058	965
816	3467
3090	3071
1945	1096
7	473
3113	88
3637	2471
856	1899
3636	3450
3082	3073
3505	2774
1019	1050
1508	1909
515	1866
2514	1273
1021	1028
1030	998
3076	3083
2878	1720
2112	2941
1021	1026
3453	3619
255	3403
1964	1008
1307	1707
1749	31
371	2731
3180	3646
1071	2448
1101	172
1521	129
3026	2277
1921	1029
3099	3071
1867	2470
201	1581
1009	1012
3014	3091
1083	3041
3086	3093
1076	1732
3075	3115
699	2112
3725	1725
3437	2369
1459	1074
997	1007
2307	3214
1543	3856
3717	457
569	3662
1014	1052
1016	1018
302	4054
723	2363
2860	1946
3518	1158
1002	1025
1084	1973
875	1568
1808	2234
3141	3017
3124	3038
2586	1509
1014	1002
3088	3046
3097	2268
1219	2307
992	1028
3091	3068
983	982
1038	1024
278	2144
1364	4041
946	1085
603	3110
1323	820
1877	1727
2475	1932
3038	716
970	1060
3205	1516
2414	156
1032	1051
3079	3044
410	1126
2501	2093
140	300
447	1167
541	2640
43	2651
1270	594
2161	14
3076	3072
309	1517
117	2066
2530	209
2188	3265
4033	2481
3060	3059
2359	3669
1058	2833
3060	3080
3097	3073
2797	2856
1041	995
3073	2392
299	330
3898	3135
2975	1084
1516	497
2074	2888
4004	1768
1787	289
3094	3075
2890	4051
3146	612
1993	2312
3043	3073
511	1942
1482	3050
2162	2305
4082	1513
3320	95
487	1697
1849	2115
1025	1022
453	1439
52	253
3070	3058
3080	3076
1037	1014
2740	3779
3274	1761
1874	1805
2065	220
3131	1464
3009	3064
4059	553
2440	823
1001	1028
3412	1102
103	243
453	3228
1555	1829
1009	1014
3527	1879
2517	217
986	1647
521	2753
3077	3126
4033	1688
990	999
685	1087
1025	1036
1018	1022
2789	1093
3047	3075
962	3078
3138	3017
3123	3033
1000	1010
3481	42
1023	968
4056	2375
3016	3056
3793	2021
3489	3045
3996	2075
992	568
939	3841
3561	838
323	876
3799	2367
2780	1962
593	765
3754	2149
1034	1036
2912	1177
3803	3072
2654	155
1192	4041
3669	2794
1121	3980
1174	536
3566	1097
764	347
1214	508
1594	2366
3278	513
2727	3236
1744	1061
2207	1853
2383	3265
961	987
3083	3058
3968	831
1486	1881
2980	104
755	1713
3045	3136
966	1064
1293	652
1459	998
3047	3113
3444	1947
2355	2163
1078	2911
2418	1468
3050	3063
3010	2262
1533	1231
1059	798
188	1624
280	3811
463	1270
2041	528
453	3595
2109	1996
3105	3049
1538	1642
3061	3078
998	1045
1371	3588
3048	3065
1381	1014
2649	10
2730	2987
2343	591
3567	414
3079	3080
360	1719
2092	3791
3091	3074
4076	2618
1049	996
479	3792
3088	3082
637	1224
2130	3384
3036	3086
3717	1732
2336	544
3093	3089
1038	1002
1044	1038
2614	2674
1011	1024
975	1327
2580	868
997	1027
3489	3289
1707	244
841	3852
4049	2895
3020	3083
977	3345
1675	783
2952	1330
1014	1012
1056	1010
1577	3591
1428	2687
3898	712
1039	665
2807	1699
439	1989
3606	3376
1448	3707
2394	874
4017	751
938	752
119	2082
2250	2911
156	3560
3722	3133
1320	822
136	3896
3748	3155
999	1009
30	3311
1072	3647
1500	1224
3071	3069
1193	2618
3123	3117
3826	1716
4019	2518
1013	1020
2551	3180
1701	396
3130	3017
3129	3022
3120	1582
891	1903
3318	201
297	149
3059	3054
3089	3030
379	4024
3557	2273
3425	2034
3079	996
500	1996
3019	3068
1027	1026
949	2545
2804	1714
2638	1604
1062	3964
3321	2557
3036	608
968	985
1798	3491
138	2380
1047	1017
2632	2141
1435	1559
3196	1898
275	117
962	1079
1506	1573
503	17
3063	3099
1043	1035
311	3655
1609	796
1313	2434
791	494
1881	2469
925	2491
1018	1059
2119	4008
944	2373
3328	1185
1266	3218
654	2875
3068	3082
327	1135
3693	957
1195	477
938	3080
3456	1244
1072	1582
3051	3088
1301	387
2267	3009
740	2547
961	39
1622	1439
1474	456
2473	3068
2206	1378
859	3011
1073	1061
1639	742
3345	297
3921	2202
801	2498
2417	1827
3982	1122
3103	3070
44	3261
3503	3885
192	1726
754	2643
3705	2183
3072	3077
1040	1041
498	1934
3045	3087
3097	3063
1037	1013
1037	1038
1966	2090
3620	1381
3706	2357
3087	3071
1003	1020
1775	1107
3762	1597
1009	717
3257	3484
1958	2808
272	2286
3507	2395
1024	1024
3083	3094
2764	3414
3932	532
1109	1447
3084	3100
1002	1031
3062	3072
3136	3110
2655	2636
1005	1019
1088	2114
1470	1823
1750	3090
3427	2169
3503	1796
3820	2335
1103	1036
502	2568
1753	1779
1435	934
1646	2036
3105	3027
1595	1224
2591	351
232	3018
1529	1401
559	374
3053	3073
2796	3432
3674	485
4083	1149
3008	3083
3195	1176
2917	2613
1927	2207
429	3230
347	3193
1169	1902
3083	3053
1737	2218
586	3837
968	976
1797	2114
908	1172
3084	3027
968	1056
134	147
3110	984
4047	3066
987	1076
364	2134
3985	2941
1753	926
3500	3933
70	717
1084	1887
1279	2677
1040	1023
2107	943
152	317
1016	1063
656	1549
1563	1326
3086	3086
3538	2533
650	2508
1076	1049
2000	3626
1275	2870
3309	1675
1012	1077
2427	3062
1461	1763
1139	2795
142	1549
1191	2817
2942	2444
489	3674
3086	3076
960	2136
3792	3285
1031	988
886	2971
1734	1481
3082	3082
1861	1512
2555	803
3045	3546
413	2407
222	3238
1976	1663
2725	887
3046	3095
1009	1006
2951	2790
929	4072
959	3540
1326	3725
4095	2240
3860	261
2351	2181
1427	1465
591	3656
423	1981
732	2507
1055	1014
3072	3088
1565	2970
1266	1862
1458	2670
1011	1005
3692	206
2992	3063
3052	3080
176	622
949	2034
1017	1019
507	2528
1046	999
1842	372
1005	1051
264	4065
3058	3073
3887	895
2343	1769
4024	3988
3584	457
3915	1565
2097	820
1023	1004
1972	3065
2547	3624
1314	1769
3042	3085
1104	1037
2697	411
1040	1015
2361	418
3275	2550
1010	1026
2346	3038
3072	3033
1000	1014
3081	3070
3013	3049
188	2272
3934	514
3670	1700
2193	4031
421	458
3083	3026
3124	259
3091	3093
420	3022
3444	1268
3056	3104
785	1887
1039	1003
2592	76
3066	3051
1192	1270
1777	3799
1330	1993
2907	2154
2473	1917
1087	1024
1012	1028
2353	508
3775	3772
1082	1048
95	1630
1567	1144
3705	3548
2469	2641
1198	426
3612	934
1753	1593
1002	1700
2332	59
221	3211
1792	1210
1009	1076
3075	3097
249	3003
728	2717
496	2912
1036	1000
1563	23
852	710
3090	3059
2971	1149
147	3665
1360	1860
875	1424
3054	3084
580	978
838	1401
1461	417
180	1407
1009	1018
3211	1395
3087	3061
2333	1308
1640	787
2181	3420
1030	1039
1359	1785
1021	997
2455	2859
647	2002
542	2481
3186	3988
231	1922
2034	564
2375	1608
3634	212
313	1681
2318	660
1421	2746
3002	3044
2927	3201
1919	1983
2138	705
3940	39
3515	2008
3059	3085
3863	648
3366	849
962	2283
3295	2079
1585	1891
291	267
3085	3974
3655	1051
2558	2486
2631	2930
1024	1029
3113	1790
1048	1008
1731	3730
